song_id,song_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
40UBIQiUwe6Or8rUKRlG0N,Ode Ireti - Nitefreak Remix,0.675,0.708,-7.42,0.0325,0.0132,0.0841,0.0898,0.586,119.988,239926
3eNQJg5bmvpBLlOW0LDqhE,Sawa,0.696,0.714,-9.122,0.0547,0.0991,0.00837,0.137,0.067,123.946,287419
6PK96Y20GrGeiU8yptYGfl,Yumi - edit,0.645,0.811,-6.177,0.0284,0.00822,0.377,0.0983,0.196,122.013,197213
49wEdWGkL2CcOrXEKklXtJ,Milkshake 20 - Alex Wann Remix,0.625,0.901,-9.194,0.0429,0.486,0.929,0.148,0.12,118.006,176949
41TZ7YP0hzQLnZ3pL0x7uz,Banho de Folhas - Maz Remix,0.754,0.914,-8.151,0.0413,0.0275,0.764,0.0994,0.346,126.001,215476
5XlPOZNYfOZK7mEc6T450x,Halele - Alex Wann Remix,0.617,0.911,-7.846,0.0496,0.161,0.231,0.0911,0.454,119.998,228000
4BGbzOXgQqfhHUeqSJ1x9E,Somebody’s Watching Me,0.652,0.653,-9.869,0.0704,0.428,0.0273,0.138,0.0745,120.051,169380
7x0RIQjVXoCyapWthlRG69,It's Not Right - Radio Edit,0.7,0.726,-9.583,0.0358,0.132,0.046,0.115,0.122,122.978,195122
1Rv6Lfdcny3Avjmpm4W4YM,Your Voice - Adam Port Remix,0.701,0.816,-10.55,0.0355,0.0112,0.413,0.123,0.207,121.983,260656
6tE5zuD7eC7cV2O1IyjRLX,Anchor Point,0.679,0.794,-9.803,0.0353,0.389,0.51,0.0928,0.389,123.025,359024
57e5ib2PnvuiaTvaI4jGDp,Premier Gaou - Nitefreak Remix,0.67,0.849,-4.806,0.0336,0.00117,0.0698,0.221,0.0374,122.005,222295
1kEdYirmW9IZ4R4QFaPvpE,Disappear,0.631,0.808,-9.282,0.0385,0.00249,0.417,0.0745,0.29,120.012,235859
4UHPdV0a90USlUxUgnXIU2,Told You,0.663,0.805,-8.049,0.0366,0.0979,0.00056,0.17,0.194,122.982,242561
19UXLEH4r9DTYjZtqzlufP,Fortress (feat. Rhye) - Moojo Remix,0.589,0.942,-7.399,0.0392,0.0033,0.781,0.128,0.123,122.007,271475
6bsTHILEE5UOB2udyoYnEs,The Rhythm of the Night,0.702,0.721,-11.187,0.0373,0.0525,0.867,0.0895,0.283,119.947,176016
3GpHjXjwvoohxCit270wwR,Aya - THEMBA's Herd Remix,0.713,0.637,-9.0,0.0359,0.167,0.849,0.158,0.46,120.992,171428
7xF4m3N4NhUeLVbMnnwOnk,Losing My Religion,0.625,0.774,-7.614,0.034,0.00994,0.0331,0.0358,0.408,122.032,268033
6yD4nL8def39R3QplxYGo5,Does It Matter - Ajna (BE) Remix,0.718,0.885,-8.637,0.0426,0.0185,0.824,0.106,0.411,120.003,340125
76UOMh4rQocYNavvGLgGiw,Morenita,0.581,0.747,-10.227,0.0424,0.00369,0.0142,0.34,0.166,121.987,178817
47pijfgcSq0ya8SLExKCxa,The Rhythm,0.619,0.919,-9.445,0.0427,0.0275,0.778,0.0905,0.0285,122.987,199044
3PWTpVxiU1LXtpzUhSsAKJ,Ohiboki,0.582,0.719,-10.307,0.0382,0.000126,0.293,0.0691,0.363,119.978,328000
54PCyKj5lICOgjk5WaC0li,Remember Me,0.646,0.943,-6.74,0.0534,0.0142,0.499,0.325,0.0388,122.986,226348
1k8UhmiSVxit4kIPynyQ4l,This Is The Life - Paradise Inc. Remix,0.733,0.756,-9.319,0.0634,0.0244,0.0398,0.202,0.41,114.993,143226
1K3yaANnuU9NRXashS7rHq,World Hold On - THEMBA Remix,0.725,0.692,-9.554,0.0494,0.192,0.0457,0.0552,0.0682,121.993,248265
1jAx40KV2Azdq3ACzqWEmt,Mano Mano - Notre Dame Remix,0.838,0.472,-8.975,0.0689,0.00908,0.813,0.0403,0.454,121.989,352277
4DndSKZKWXbbBxi5lO4QUP,El Sueno,0.701,0.879,-6.278,0.0763,0.0103,0.0187,0.172,0.154,126.007,171429
08A8l1xJ5mjaZ0ltQ6RzRk,Want It So Much,0.583,0.947,-4.137,0.154,0.00356,0.0,0.153,0.235,121.924,181475
0ygBH3av9v8hPFPdfdIpgu,San Juan - Band&Dos Remix,0.802,0.827,-9.832,0.066,0.00409,0.611,0.103,0.228,124.008,210968
5kInckjcUs4cHHLtNuK8BX,Hale,0.706,0.575,-12.393,0.0407,0.418,0.499,0.0813,0.323,120.013,256062
2LY4APQTU8whKRQ8jQPSZG,Rayarah,0.788,0.943,-6.042,0.11,0.000712,0.862,0.0687,0.219,119.993,296000
3KaOuwuIuZYfR1VhAENRXG,Runaway,0.546,0.599,-7.96,0.0404,0.0985,0.0343,0.0983,0.379,120.835,201071
5Cw7nxRDInmjQ1sCE9jyRi,Wish We Could,0.652,0.865,-7.573,0.0412,0.000474,0.725,0.0721,0.367,120.01,234250
66tTks0fdZ1t8Ux7SF0yrZ,Weyu,0.742,0.816,-5.548,0.0504,0.00461,0.000586,0.502,0.514,116.996,133365
1Oj4UgoSBQWUPaUVakr8sc,My Love for You (Yebba's Heartbreak),0.797,0.724,-5.049,0.0547,0.0408,0.875,0.0847,0.904,122.027,347705
4ZO5ZKx2VaTILp5oZGOY61,Cuando Fue (feat. Jay Wheeler),0.728,0.869,-5.535,0.0531,0.00151,0.0636,0.182,0.356,128.053,183311
4sPnuN2vegPaCLL7RgC9rV,Falling,0.769,0.945,-6.497,0.0409,0.273,0.427,0.317,0.0412,123.027,224390
3m0cKFBobiuIuNDzOCQJSN,Delante,0.753,0.816,-6.576,0.0589,0.0102,0.587,0.152,0.376,128.005,145908
1rakaaEKMNAvqBjRJwRnx9,Dare Your Move,0.729,0.801,-9.066,0.0405,0.25,0.857,0.143,0.147,122.023,169180
70ofkwt6aIb4bPQ51OQMQO,More Love - Rampa &ME Remix,0.646,0.779,-10.793,0.0423,0.000542,0.821,0.112,0.127,122.0,371897
5jcwno0cS1H268LWyYpof1,7 Seconds,0.683,0.645,-10.195,0.0357,0.000158,0.0123,0.117,0.128,124.005,315380
6QRwD2lPC8Er8CYY0moWdy,Young And Beautiful - Afro House Version,0.556,0.923,-6.7,0.134,0.0955,1.81e-05,0.329,0.357,122.091,199027
2cmFdfsEocKPv1lEYyekB3,Amare,0.643,0.936,-7.286,0.0349,0.00756,0.779,0.109,0.11,121.034,239504
4XwHUW9PAPHIYOW8bXEaSK,Que Pasa,0.807,0.912,-9.381,0.0473,0.000518,0.936,0.103,0.145,123.009,439395
5h1xmefdnY2Y4zld4jnvoE,Madan - Remix,0.77,0.846,-5.532,0.0359,0.00828,0.719,0.048,0.961,127.981,193173
7IPofMltmVFlF1XwrnpZ8A,Anikana-O,0.748,0.933,-6.614,0.0518,0.281,0.778,0.343,0.0683,123.995,194943
3x1cJJJuwuJnzRuv7rrAnH,Ilesa,0.744,0.887,-6.47,0.179,0.0291,0.000565,0.166,0.173,122.021,179027
1WtZCsQ6C4PtWnq3YqwVSs,Hinde,0.702,0.796,-6.454,0.0382,0.00247,0.0159,0.072,0.237,123.016,210732
4jyh0DRepnfq6yLKXEPQv2,Champion,0.792,0.607,-7.292,0.0713,0.0129,0.717,0.0781,0.895,121.005,381322
0iVVaf9CSC02XjHgFDLYRf,Alma de Ibiza (WEPA),0.799,0.84,-5.844,0.0678,0.527,0.00993,0.179,0.572,123.971,172742
0ko0sZ5hNieT3LRq2lOGl3,Les Gout,0.847,0.681,-8.785,0.0439,0.0888,0.225,0.125,0.544,120.004,344000
3XCG6g2qjsbSWZbGiPONod,Solaris - Sabb Radiant Mix,0.635,0.712,-8.504,0.0316,0.02,0.679,0.079,0.141,119.995,178642
620eMyji7XM9zf0kHwDsys,Não Sei Parar,0.732,0.743,-6.233,0.0496,0.0905,0.814,0.0541,0.538,120.019,205500
3BWFWF4G8XySY7b98HjS6K,L.I.F.E,0.72,0.72,-11.552,0.0373,0.00058,0.877,0.115,0.0375,119.998,449093
5vaNPQoye1DYsXj0yckiCk,Cure My Desire (feat. Clementine Douglas) - Themba Remix,0.655,0.742,-9.436,0.0393,0.084,0.0216,0.0981,0.277,122.009,220253
5MSpeSGuvcxiQS7Bd8np3q,Abandonment Issues,0.761,0.576,-9.861,0.0393,0.00214,6.75e-06,0.0943,0.118,120.077,192000
7y7rapup0WvtynVvkBa4dA,Messiah (feat. Zipho Thusi),0.68,0.92,-7.393,0.0388,0.00164,0.594,0.639,0.264,122.008,243481
4c5XvzfckDSByLjW3zOOYD,Cinema,0.637,0.912,-7.545,0.0409,0.0248,0.239,0.102,0.218,121.985,257705
4H1WX8N0IRyPn2kG1TrJEI,Mi Pena,0.544,0.8,-9.555,0.0312,0.000142,0.0462,0.101,0.385,122.006,346237
3LvAMGMQt0GEPSBrDFxkRB,Amore,0.712,0.959,-4.913,0.0446,0.000627,0.812,0.11,0.161,122.007,383607
7ueApo7ZVKglrGkt7X85e9,Conga Mongo,0.591,0.656,-8.893,0.0398,0.000449,0.305,0.0687,0.569,122.0,279073
0bZKdZHwn81qo9YAU1gM6Y,Save a Prayer - DJ CHUS Rework,0.681,0.813,-7.697,0.0369,0.000518,0.482,0.0907,0.0815,119.995,386125
4Om4hcaPAyltvB2vujUzjj,Nomada,0.774,0.75,-9.218,0.0647,0.00602,0.639,0.102,0.656,123.007,474616
7vVvsrRjGtEkKHaLxSG8Pn,Every Breath You Take,0.637,0.851,-8.477,0.0328,0.0328,0.573,0.219,0.414,121.019,195362
0vS9fkI3eI1JYjR1JuffHE,Sun Will Rise - Edit,0.661,0.898,-3.562,0.0452,0.00167,0.314,0.0555,0.325,123.031,222439
1TVeCLmOhfvBm68Okc6xmo,Mi Casa,0.74,0.756,-7.328,0.0342,0.0678,0.245,0.329,0.814,124.015,167397
4bkHJAWyOkR15GCbMDLGry,Corazon,0.628,0.918,-8.993,0.0373,0.0189,0.436,0.0676,0.266,117.985,248283
2dwU9cQumllxZFtXgautY4,The Dream (feat. Martina Camargo),0.859,0.689,-7.963,0.0877,0.102,0.0337,0.141,0.49,118.983,210156
5SFDRa7gqB9AC7v03g2tQJ,After Saturday Night - Monkey Safari Remix,0.616,0.887,-10.041,0.0353,0.0169,0.698,0.193,0.162,121.995,419207
23xHKVpe8QA9Nv0yoBQQ0P,Vha Vhenda (THEMBA's Herd Mix),0.603,0.762,-9.316,0.04,0.0066,0.716,0.267,0.109,121.983,164606
40MXr7BMh3ShPf2b9giSRt,"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix",0.681,0.915,-7.549,0.0423,0.00102,0.413,0.0731,0.109,121.996,436721
0m5oWTFhtRZwfArXOwckRm,Ethnica,0.783,0.881,-7.371,0.0467,0.000605,0.805,0.0661,0.139,122.966,174662
1LNIixrmACzG6TEK1YEOyE,Mawu,0.572,0.854,-6.72,0.0347,0.0269,0.806,0.148,0.0496,122.061,212269
0dujwp2I4mBJGG6KvFN6L8,Bame Dame,0.614,0.86,-8.543,0.0359,0.000331,0.835,0.069,0.164,121.993,192896
6olpmATWho4waNlcAKJQKo,Viagem Ao Centro Do Eu (Coragem),0.681,0.877,-6.532,0.0367,0.00889,0.885,0.0945,0.128,122.01,253770
5yXoXL2SrjM0XjFyGWPVkY,Buya,0.672,0.742,-8.837,0.05,0.0229,0.615,0.0766,0.701,118.005,492750
7HOpwF0tnh3jL1twtDw5JY,El Vento,0.714,0.919,-7.109,0.112,0.00842,0.124,0.277,0.233,123.94,212000
01gX89MGXHrc6pReWy2jBJ,Ancestral Praise feat. Reine Mash,0.667,0.93,-6.73,0.0457,0.000201,0.261,0.113,0.496,122.995,249786
6XjDF6nds4DE2BBbagZol6,Gata Only,0.791,0.499,-8.472,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,222000
1lPWHfrvpun8ZnxrWp3HH8,Porsche Carrera,0.814,0.739,-3.887,0.0702,0.0366,0.0,0.12,0.377,97.999,254493
5bi0gh89wRuH2OgjdAKFsb,Santa,0.725,0.709,-5.017,0.129,0.321,0.000189,0.114,0.648,99.993,193039
0QoaFLmBJyuVuzOIGy6iCS,LA RANGER (feat. Myke Towers),0.827,0.677,-6.342,0.072,0.0529,0.0,0.402,0.599,91.985,229738
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,0.763,0.626,-5.637,0.0433,0.0859,0.225,0.205,0.78,100.02,156171
0DWdj2oZMBFSzRsi2Cvfzf,TQG,0.587,0.647,-3.385,0.327,0.619,0.0,0.106,0.686,90.123,197933
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,0.812,0.479,-5.678,0.333,0.213,1.21e-06,0.0756,0.559,169.922,234353
0bZ5NMULGjx65BhgXTfA33,Cinco Estrellas,0.821,0.803,-2.902,0.0698,0.341,7.18e-06,0.27,0.282,93.984,179893
6rZno3nqeT7hv2PnSWRuYS,YOGURCITO,0.753,0.61,-5.527,0.0517,0.176,0.0,0.183,0.802,141.958,183536
6PhRhocBXP4y7NpciGmzra,Después De La 1,0.805,0.581,-5.091,0.0601,0.0303,0.0202,0.0933,0.528,99.973,177600
43PiEypaceH339CSNiggyj,BBY BOO - REMIX,0.703,0.617,-5.696,0.151,0.215,6.11e-06,0.433,0.486,173.97,275862
0zNMdrDEs5N0JPQ7RYQZln,QUEMA,0.819,0.861,-3.322,0.0491,0.0286,0.000836,0.0676,0.905,97.014,150928
221RtuzRPf1vYoLl53mV6S,LA FOTICO,0.864,0.859,-3.313,0.164,0.0551,0.0268,0.125,0.66,100.019,200300
7s4emXHJwAuo5VvGBXmnBL,offline,0.794,0.729,-5.424,0.111,0.181,0.0,0.105,0.54,92.967,201936
0B23bjg6n7mQOATyOVNjVG,Dolida,0.848,0.811,-3.287,0.0479,0.255,0.00204,0.116,0.514,97.004,190567
3XB5uhhlYSnkxpSihkNQwh,QLONA,0.843,0.741,-7.486,0.293,0.541,1.88e-06,0.0879,0.45,169.933,172798
2kz1YOhJiNubjigR1gB1VX,DILUVIO,0.845,0.795,-3.502,0.0681,0.343,1.78e-05,0.224,0.681,94.969,197053
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,0.8,0.738,-4.26,0.0691,0.372,0.00877,0.19,0.267,103.008,174230
2Yc3MHpZ9R5UCIz78E20AQ,ALAKRAN,0.692,0.633,-3.085,0.0721,0.039,4.09e-05,0.118,0.319,98.088,90613
05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,0.72,0.88,-2.834,0.101,0.0562,0.06,0.153,0.463,180.011,197333
6gMj2DzKR2PjrrbNSwcGFR,OA,0.813,0.866,-3.239,0.0851,0.17,0.0,0.0421,0.647,99.994,235200
08LQUEIr3H2IE8pmRDz9Y3,Gracias por Todo,0.713,0.59,-6.314,0.0823,0.604,5.47e-05,0.191,0.494,82.983,155744
1pymWRCuZfCd0zdiBJo0Hj,REAL GANGSTA LOVE,0.831,0.643,-4.659,0.0568,0.388,6.94e-05,0.374,0.57,97.013,145343
3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,0.863,0.502,-7.912,0.0496,0.61,0.00765,0.11,0.567,111.029,207627
7ABLbnD53cQK00mhcaOUVG,LALA,0.708,0.737,-4.045,0.0436,0.0739,0.00162,0.0955,0.607,91.986,197920
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600
1q7LGi82JjWM8gf3XPFGel,Epica,0.712,0.851,-3.566,0.0531,0.142,1.58e-05,0.518,0.316,91.991,180352
6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,0.564,0.477,-6.786,0.388,0.852,0.0,0.142,0.57,80.891,164387
0GJwUAlBMJTbY4VE7iE761,UNA NOCHE EN MEDELLÍN - REMIX,0.846,0.755,-2.47,0.0738,0.0361,0.0,0.0448,0.883,96.002,205145
2B1S3g2M4qObq4pTzuEYGD,SI SABE FERXXO,0.726,0.831,-2.035,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,152500
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,0.715,0.642,-7.492,0.0515,0.0687,0.0,0.0997,0.169,105.964,191321
5jzEwSyyymBlf1fa1o39T2,512,0.818,0.673,-7.542,0.148,0.348,0.0,0.172,0.695,87.961,193636
78CwS415VgyuUnscUavVPz,EMPELOTICA,0.728,0.74,-3.091,0.111,0.0795,0.0,0.109,0.651,92.967,190323
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,140773
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,0.445,0.952,-5.321,0.0522,0.09,0.0843,0.112,0.624,125.304,356067
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,232107
57bgtoPSgt236HzfBOd8kj,Thunderstruck,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880
1xsYj84j7hUDDnTTerGWlH,Dream On,0.392,0.476,-7.583,0.0249,0.397,0.000163,0.309,0.234,78.031,267597
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267
5MMnwYs0hIxkENRsbkWJ2G,Smoke on the Water,0.598,0.676,-9.211,0.0279,0.13,0.225,0.112,0.805,114.169,340742
0u6JFVn0KHHlidZxNL9gVE,La Grange - 2005 Remaster,0.509,0.641,-9.936,0.264,0.00249,0.0304,0.196,0.612,161.74,230480
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,0.413,0.881,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547
2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920
48UPSzbZjgc449aqz8bxox,Californication,0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,329733
70LcF31zb1H0PyJoS1Sx1r,Creep,0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800
0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,482830
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin',0.505,0.754,-7.435,0.0366,0.132,0.0,0.204,0.51,119.204,249600
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,0.535,0.716,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,175173
37Tmv4NnfQeb0ZgUC4fOJj,Sultans of Swing,0.733,0.794,-10.023,0.0307,0.0614,0.0367,0.33,0.931,148.174,348624
7ygpwy2qP3NbrxVkHvUhXY,Wonderwall (Remastered),0.375,0.893,-4.097,0.0406,0.000509,0.0,0.187,0.434,174.323,258773
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,255493
6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,0.634,0.551,-7.136,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827
7EZC6E7UjZe63f1jRmkWxt,Zombie,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,306440
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,0.411,0.404,-9.928,0.0511,0.271,0.0,0.3,0.226,71.068,354320
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,206267
0X1sqQ652p1sceKM2nJlIJ,Runaway,0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,0.933,0.528,-6.472,0.161,0.112,0.312,0.163,0.754,109.967,214653
6eN1f9KNmiWEhpE2RhQqB5,Paradise City,0.268,0.98,-5.959,0.101,0.019,0.00692,0.182,0.39,100.316,405600
6L89mwZXSOwYl76YXfX13s,Basket Case,0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427
4mn2kNTqiGLwaUR8JdhJ1l,House Of The Rising Sun,0.316,0.484,-9.11,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133
7rPzEczIS574IgPaiPieS3,"Another Brick in the Wall, Pt. 2",0.693,0.353,-17.852,0.0414,0.0704,0.00113,0.503,0.75,104.143,228587
5FqYA8KfiwsQvyBI4IamnY,Jump - 2015 Remaster,0.572,0.835,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173
1J5XEPamp7iQaCU0aFuMnd,Long Cool Woman (In a Black Dress) - 1999 Remaster,0.757,0.868,-9.326,0.062,0.411,0.00221,0.355,0.815,138.918,199200
3Jnxngdff0lVu2rza1GVx6,Paranoid,0.423,0.685,-9.651,0.078,6.28e-05,0.00642,0.133,0.328,162.78,167720
0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,0.454,0.987,-4.485,0.0881,0.0195,0.279,0.268,0.316,123.61,273480
3q9npStSssk7sZWotiNQLK,November Rain - 2022 Version,0.252,0.797,-3.877,0.0328,0.00458,0.424,0.344,0.199,77.972,535733
5EWPGh7jbTNO2wakv8LjUI,Free Bird,0.249,0.834,-8.21,0.0574,0.0742,9.69e-05,0.0924,0.337,118.222,547107
5e9TFTbltYBg2xThimr0rU,The Chain,0.545,0.67,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take - Remastered 2003,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,0.723,0.863,-7.89,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,333893
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307
4Yqy0GpeDEXLibWJCZyQew,Kickstart My Heart,0.363,0.982,-3.621,0.3,0.00123,0.00218,0.284,0.275,179.23,282653
5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,0.591,0.804,-7.299,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,0.508,0.774,-5.973,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,0.464,0.654,-9.058,0.0608,0.0276,1.34e-06,0.328,0.53,169.512,273600
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,0.671,0.712,-7.815,0.0476,0.429,0.0,0.103,0.462,113.805,248440
0bRNszTbTFLNlunAeh7eom,Sharp Dressed Man - 2008 Remaster,0.601,0.859,-5.264,0.0276,0.000359,0.00124,0.0871,0.446,125.144,258027
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,0.619,0.67,-10.322,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933
59WN2psjkt1tyaxjspN8fp,Killing In The Name,0.466,0.833,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,313573
2MuWTIM3b0YEAskbeeFE1i,Master of Puppets (Remastered),0.543,0.836,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,515387
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,0.674,0.789,-6.903,0.0676,0.00178,0.00708,0.0753,0.918,129.802,121160
38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,0.644,0.919,-6.289,0.0561,0.181,0.134,0.622,0.871,117.459,259907
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,285133
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,0.482,0.786,-5.735,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,0.256,0.641,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,0.721,0.521,-8.123,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,0.596,0.606,-12.145,0.0255,0.181,0.000327,0.0863,0.886,97.785,283800
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,0.532,0.887,-3.757,0.0335,0.0778,0.000206,0.294,0.794,122.509,249293
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride - Edit,0.494,0.586,-13.909,0.0461,0.0201,0.00104,0.102,0.651,113.618,232533
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,0.743,0.836,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,188987
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,0.454,0.913,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,293183
2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),0.455,0.589,-8.64,0.0328,0.00184,0.00358,0.104,0.254,124.634,283733
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,0.564,0.932,-10.068,0.0554,0.013,0.169,0.349,0.619,112.937,146250
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,0.446,0.239,-13.945,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,0.53,0.376,-11.913,0.04,0.0304,0.247,0.0926,0.188,164.775,259947
58dBJivB6lbAY5irCuAxJX,Rock You Like a Hurricane - 2015 - Remaster,0.402,0.873,-3.209,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,253667
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,357267
1qRA5BS78u3gME0loMl9AA,For What It's Worth,0.653,0.519,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883,153693
14XWXWv5FoCbFzLksawpEe,Riders on the Storm,0.55,0.722,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,434720
0emHuukZSuaOzOlsAWHj2W,"American Woman - 7"" Single Version",0.538,0.841,-7.547,0.0375,0.0424,0.00177,0.312,0.881,93.077,231640
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,0.388,0.338,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373
